incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,fire_LON,fire_LAT,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,created,log_acres,aspect,elevation,first,hillshade,slope,fire_date,fire_id,matched_veg_LAT,matched_veg_LON,location_distance_degrees,STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,veg_LAT,veg_LON,ELE,veg_date,date_gap_days
5 Fire,Y,2018-01-09T10:24:00Z,2017-06-03T15:39:00Z,Los Angeles County Fire Department,,Los Angeles,"I-5, North of Lake Hughes Rd, Community of Cataic ",25.0,100.0,,Los Angeles County Fire Department,-118.37539,34.29931,,14e249f0-f21c-4d2f-bc5f-68d5d177e849,https://www.fire.ca.gov/incidents/2017/6/3/5-fire/,2018-01-09T10:24:00Z,2018-01-09,2017-06-03,N,True,False,2017-06-03,1.3979400086720375,207.0,462.0008850097656,31.94266475906893,186.0,4.0,2017-06-03,508,34.3219,-118.3178,0.06186207400337422,504,2017-05-30,Chamise,New Growth,79.0,Gold Creek,SOCC,Angeles NF,34.3219,-118.3178,2125.0,2017-05-30,4
River Fire,Y,2018-01-09T10:26:00Z,2017-06-04T16:12:00Z,CAL FIRE Lassen-Modoc Unit,,Lassen,"east of Hwy 395, Doyle",67.0,100.0,,CAL FIRE Lassen-Modoc Unit,-120.1064,40.03392,,b02f2513-9359-45e2-9971-08f7b1f0dc0f,https://www.fire.ca.gov/incidents/2017/6/4/river-fire/,2018-01-09T10:26:00Z,2018-01-09,2017-06-04,N,True,False,2017-06-04,1.8260748027008264,24.0,1297.4490966796875,8.677505394797585,178.0,2.0,2017-06-04,511,39.64,-120.43527777777778,0.5131603639371021,808,2015-08-03,Bitterbrush,Desert,94.0,Mountain Quail,NOCC,Tahoe NF,39.64,-120.43527777777778,5000.0,2015-08-03,671
Wilbur Fire,Y,2018-01-09T10:27:00Z,2017-06-06T12:43:00Z,CAL FIRE/Butte County Fire,,Butte,"Wilbur rd, north of Oroville Dam blvd    ",91.0,100.0,,CAL FIRE/Butte County Fire,-121.64897,39.52499,,549222c5-1be6-4453-896a-caebd19b0bee,https://www.fire.ca.gov/incidents/2017/6/6/wilbur-fire/,2018-01-09T10:27:00Z,2018-01-09,2017-06-06,N,True,False,2017-06-06,1.9590413923210936,336.0,47.88554000854492,4.086609704877903,183.0,2.0,2017-06-06,515,39.65416666666667,-121.46277777777776,0.226614551225576,107,2017-05-29,Manzanita,Greenleaf,113.0,Bloomer Hill - SW Old,NOCC,CalFire Butte Unit,39.65416666666667,-121.46277777777776,3000.0,2017-05-29,8
Whitepine Fire,Y,2018-01-09T10:27:00Z,2017-06-06T16:38:00Z,CAL FIRE Siskiyou Unit,,Siskiyou,"Whitepine Road and Blue Heron Place, 10 miles east of Hornbrook ",46.0,100.0,,CAL FIRE Siskiyou Unit,-122.4571,41.8721,,f8b61fab-bd14-4e92-960a-d512693ea8e5,https://www.fire.ca.gov/incidents/2017/6/6/whitepine-fire/,2018-01-09T10:27:00Z,2018-01-09,2017-06-06,N,True,False,2017-06-06,1.662757831681574,167.0,820.4485473632812,46.2981972809311,169.0,17.0,2017-06-06,516,41.7116,-122.6589,0.2578439256604744,523,2017-06-01,Manzanita,Greenleaf,148.0,Greenhorn Yreka,NOCC,CalFire Siskiyou Unit,41.7116,-122.6589,2780.0,2017-06-01,5
Hog Fire,Y,2018-01-09T10:29:00Z,2017-06-09T16:15:00Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Hog Canyon Rd & Ranchita Canyon Rd, southeast of Parkfield",14.0,100.0,,CAL FIRE San Benito-Monterey Unit,-120.52508,35.80375,,b9142a59-e3dd-4797-b6ed-c5c847b16f67,https://www.fire.ca.gov/incidents/2017/6/9/hog-fire/,2018-01-09T10:29:00Z,2018-01-09,2017-06-09,N,True,False,2017-06-09,1.146128035678238,276.0,458.7794189453125,25.206219858800015,229.0,16.0,2017-06-09,521,35.96666666666667,-120.47305555555556,0.1710215866419526,891,2017-05-15,Chamise,,84.0,Parkfield Old Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.96666666666667,-120.47305555555556,2200.0,2017-05-15,25
Refuge Fire,Y,2018-01-09T10:31:00Z,2017-06-13T10:18:00Z,Sonoma-Lake Napa Unit,,Napa,"Knoxville Rd and Eastside Rd, north end of Lake Berryessa ",22.0,100.0,,Sonoma-Lake Napa Unit,-122.2654,38.68347,,7d9de7fd-f95d-4edb-bda6-804b734eedc8,https://www.fire.ca.gov/incidents/2017/6/13/refuge-fire/,2018-01-09T10:31:00Z,2018-01-09,2017-06-13,N,True,False,2017-06-13,1.3424226808222062,66.0,193.2678985595703,35.769991833949966,117.0,23.0,2017-06-13,524,38.56444444444444,-122.40361111111112,0.18239899700897358,688,2017-06-13,Chamise,,108.0,Las Posadas,NOCC,CalFire Lake Napa Unit,38.56444444444444,-122.40361111111112,1364.0,2017-06-13,0
Pleyto Fire,Y,2018-01-09T10:30:00Z,2017-06-11T18:12:00Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"New Pleyto Road cross of Stern st, Lockwood",32.0,100.0,,CAL FIRE San Benito-Monterey Unit,-120.983684,35.902149,,f32d4562-5032-4645-ac8f-afb3fab4c704,https://www.fire.ca.gov/incidents/2017/6/11/pleyto-fire/,2018-01-09T10:30:00Z,2018-01-09,2017-06-11,N,True,False,2017-06-11,1.505149978319906,141.0,306.093017578125,30.28506602953105,169.0,5.0,2017-06-11,525,35.950833333333335,-121.00083333333332,0.051616508462783046,716,2017-06-01,Chamise,,76.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2017-06-01,10
Tivy Fire,Y,2018-01-09T10:31:00Z,2017-06-11T22:45:00Z,CALFIRE/Fresno County Fire,,Fresno,near Tivy Mountain,76.0,100.0,,CALFIRE/Fresno County Fire,-119.35901,36.8005,,0956bfcb-8915-4163-b4ed-4f3a6ab32895,https://www.fire.ca.gov/incidents/2017/6/11/tivy-fire/,2018-01-09T10:31:00Z,2018-01-09,2017-06-11,N,True,False,2017-06-11,1.8808135922807911,30.0,864.7403564453125,107.29267978709711,148.0,21.0,2017-06-11,527,36.95638888888889,-119.2075,0.21738589139825254,32,2015-10-13,Manzanita,Whiteleaf,63.0,"Apperson Manzanita, Whiteleaf New",SOCC,Sierra NF,36.95638888888889,-119.2075,2860.0,2015-10-13,607
Red Fire,Y,2018-01-09T10:31:00Z,2017-06-11T18:49:00Z,CAL FIRE Tuolumne-Calaveras Unit,,Tuolumne,"Red Hills Road & Six Bit Gulch Road, 2 miles southwest of Chinese Camp",38.0,100.0,,CAL FIRE Tuolumne-Calaveras Unit,-120.45268,37.85137,,5d521085-d92f-4664-b17b-732783658daa,https://www.fire.ca.gov/incidents/2017/6/11/red-fire/,2018-01-09T10:31:00Z,2018-01-09,2017-06-11,N,True,False,2017-06-11,1.57978359661681,187.0,305.6884765625,38.12588499325019,181.0,1.0,2017-06-11,528,38.00333333333333,-120.35166666666666,0.1824734177596527,1140,2017-06-01,Chamise,New Growth,153.0,Sonora,SOCC,CAL FIRE Toulumne-Calaveras Unit,38.00333333333333,-120.35166666666666,2500.0,2017-06-01,10
Valley Fire,Y,2018-01-09T10:32:00Z,2017-06-13T12:00:00Z,CAL FIRE / Riverside County Fire,,Riverside,"San Ignacio Road and East Benton Road, Temecula",33.0,100.0,,CAL FIRE / Riverside County Fire,-116.972036,33.584036,,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea,https://www.fire.ca.gov/incidents/2017/6/13/valley-fire/,2018-01-09T10:32:00Z,2018-01-09,2017-06-13,N,True,False,2017-06-13,1.5185139398778875,135.0,597.9251098632812,22.25040356007104,173.0,3.0,2017-06-13,529,33.4274,-117.1184,0.2143764375858436,966,2017-06-06,Chamise,New Growth,107.0,Rainbow Camp,SOCC,CAL FIRE San Diego Unit,33.4274,-117.1184,1560.0,2017-06-06,7
Lucy Fire,Y,2018-01-09T10:33:00Z,2017-06-14T11:44:00Z,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"off of Lucy Brown Rd, south of Hwy 41",150.0,100.0,,CAL FIRE San Luis Obispo Unit,-120.3187,35.6871,,1c51deff-5b43-4f54-8acc-a682f830815a,https://www.fire.ca.gov/incidents/2017/6/14/lucy-fire/,2018-01-09T10:33:00Z,2018-01-09,2017-06-14,N,True,False,2017-06-14,2.1760912590556813,329.0,438.9805603027344,30.706452818069497,190.0,6.0,2017-06-14,533,35.96666666666667,-120.47305555555556,0.31934802119627337,891,2017-05-15,Chamise,,84.0,Parkfield Old Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.96666666666667,-120.47305555555556,2200.0,2017-05-15,30
Shore Fire,Y,2018-01-09T10:34:00Z,2017-06-16T15:49:00Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Jolon Rd and Frudden Rd, near Lockwood",32.0,100.0,,CAL FIRE San Benito-Monterey Unit,-120.93371,35.90092,,7cae5704-9ba2-487c-a48b-bb440c95da6e,https://www.fire.ca.gov/incidents/2017/6/16/shore-fire/,2018-01-09T10:34:00Z,2018-01-09,2017-06-16,N,True,False,2017-06-16,1.505149978319906,59.0,269.50360107421875,15.11453307739443,158.0,8.0,2017-06-16,538,35.950833333333335,-121.00083333333332,0.08364737128099024,716,2017-06-01,Chamise,,76.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2017-06-01,15
Lake Fire,Y,2022-10-24T10:50:11Z,2017-06-17T13:55:00Z,Unified Command LA County Fire and USFS,,Los Angeles,North side of Castaic Lake,850.0,100.0,,Unified Command LA County Fire and USFS,-118.60703,34.55607,,c982daaa-a785-4dfc-a366-1950974028af,https://www.fire.ca.gov/incidents/2017/6/17/lake-fire/,2018-01-09T10:34:00Z,2018-01-09,2017-06-17,N,False,False,2017-06-17,2.929418925714293,145.0,572.5733642578125,40.512453324694334,123.0,33.0,2017-06-17,539,34.5433,-118.5614,0.047383222769233985,681,2017-05-31,Chamise,New Growth,94.0,Lake Hughes,SOCC,Angeles NF,34.5433,-118.5614,2083.0,2017-05-31,17
Bogus Fire,Y,2018-01-09T10:59:00Z,2017-06-18T15:45:00Z,CAL FIRE Siskiyou Unit,,Siskiyou,Ager Beswick Rd. and Crest Ln. south of Copco Lake,56.0,100.0,,CAL FIRE Siskiyou Unit,-122.36545,41.93006,,f173524a-ae01-47f5-942d-5e90c2b96469,https://www.fire.ca.gov/incidents/2017/6/18/bogus-fire/,2018-01-09T10:59:00Z,2018-01-09,2017-06-18,N,True,False,2017-06-18,1.7481880270062005,175.0,865.5045776367188,48.82565236952604,177.0,13.0,2017-06-18,546,41.80166666666666,-122.10972222222222,0.2861495140160223,628,2017-06-07,Manzanita,Greenleaf,97.0,Juanita,NOCC,Klamath NF,41.80166666666666,-122.10972222222222,5400.0,2017-06-07,11
Holcomb Fire,Y,2018-01-09T11:00:00Z,2017-06-19T15:05:00Z,San Bernardino National Forest,,San Bernardino,"off Highway 18 & Holcomb Valley Rd, east of Big Bear Lake",1503.0,100.0,,San Bernardino National Forest,-116.826,34.2976,,b5dd68e2-ec95-47cd-a126-d5f6f0f2b49a,https://www.fire.ca.gov/incidents/2017/6/19/holcomb-fire/,2018-01-09T11:00:00Z,2018-01-09,2017-06-19,N,False,False,2017-06-19,3.176958980586908,135.0,2150.190673828125,70.01623258175057,137.0,20.0,2017-06-19,548,34.189722222222215,-116.89055555555557,0.12571807623155135,271,2017-06-02,Chamise,New Growth,116.0,Converse,SOCC,San Bernardino NF,34.189722222222215,-116.89055555555557,5800.0,2017-06-02,17
Evans Fire,Y,2018-01-09T11:00:00Z,2017-06-19T21:41:00Z,USFS - Humboldt-Toiyabe National Forest,,Sierra,"Off Highway 395 & Scott Rd, east of Loyalton",168.0,100.0,,USFS - Humboldt-Toiyabe National Forest,-120.02325,39.71101,,5882937b-ffce-43af-9e0a-00dcddde214a,https://www.fire.ca.gov/incidents/2017/6/19/evans-fire/,2018-01-09T11:00:00Z,2018-01-09,2017-06-19,N,False,False,2017-06-19,2.225309281725863,295.0,1611.699951171875,36.42995009221485,199.0,7.0,2017-06-19,549,39.51305555555555,-120.165,0.24347284155591312,1042,2015-08-10,Bitterbrush,Desert,144.0,Sardine,NOCC,Tahoe NF,39.51305555555555,-120.165,6200.0,2015-08-10,679
Orange Fire,Y,2018-01-09T10:59:00Z,2017-06-21T14:45:00Z,CAL FIRE Tuolumne-Calaveras Unit,,Stanislaus,"Off Sonora Rd & Orange Blossom Rd, east of Oakdale",65.0,100.0,,CAL FIRE Tuolumne-Calaveras Unit,-120.68992,37.82934,,8740caa0-f86c-4103-b830-0435b9933a2b,https://www.fire.ca.gov/incidents/2017/6/21/orange-fire/,2018-01-09T10:59:00Z,2018-01-09,2017-06-21,N,True,False,2017-06-21,1.8129133566428557,101.0,92.01563262939452,12.76028195238498,148.0,11.0,2017-06-21,550,38.11472222222223,-120.79,0.30242192242047605,1287,2017-06-04,Chamise,New Growth,115.0,Valley Springs,SOCC,CAL FIRE Toulumne-Calaveras Unit,38.11472222222223,-120.79,908.0,2017-06-04,17
Quimby Fire,Y,2018-01-09T11:00:00Z,2017-06-21T18:02:00Z,CAL FIRE Santa Clara Unit,,Santa Clara,"Off Quimby Rd, west of Grant Ranch Park, East San Jose",54.0,100.0,,CAL FIRE Santa Clara Unit,-121.76323,37.33454,,d515cbcc-376e-4bc7-adea-189eff5a7735,https://www.fire.ca.gov/incidents/2017/6/21/quimby-fire/,2018-01-09T11:00:00Z,2018-01-09,2017-06-21,N,True,False,2017-06-21,1.7323937598229686,169.0,216.52159118652344,84.93707582607682,174.0,11.0,2017-06-21,551,37.34388888888889,-121.60805555555557,0.15545581343936088,801,2014-08-14,Chamise,New Growth,60.0,Mount Hamilton,NOCC,CalFire Santa Clara Unit,37.34388888888889,-121.60805555555557,3640.0,2014-08-14,1042
Lone Fire,Y,2018-01-09T11:01:00Z,2017-06-22T11:10:00Z,CAL FIRE / Butte County Fire,,Butte,"Lone Tree Rd & Cox Ln, south of Oroville",111.0,100.0,,CAL FIRE / Butte County Fire,-121.5786,39.38416,,1b1ba02e-9db3-4224-9d8d-06d5df529f16,https://www.fire.ca.gov/incidents/2017/6/22/lone-fire/,2018-01-09T11:01:00Z,2018-01-09,2017-06-22,N,True,False,2017-06-22,2.0453229787866576,337.0,32.82554626464844,1.7359991633700167,181.0,0.0,2017-06-22,553,39.65416666666667,-121.46277777777776,0.29379991015135026,107,2017-05-29,Manzanita,Greenleaf,113.0,Bloomer Hill - SW Old,NOCC,CalFire Butte Unit,39.65416666666667,-121.46277777777776,3000.0,2017-05-29,24
Paskenta Fire,Y,2018-01-09T11:07:00Z,2017-06-24T11:15:00Z,CAL FIRE Tehama-Glenn Unit,,Tehama,"Off Paskenta Rd, west of Red Bluff",42.0,100.0,,CAL FIRE Tehama-Glenn Unit,-122.27379,40.10282,,982c81ca-ebe5-4591-986d-1f3e2e4cc13c,https://www.fire.ca.gov/incidents/2017/6/24/paskenta-fire/,2018-01-09T11:07:00Z,2018-01-09,2017-06-24,N,True,False,2017-06-24,1.6232492903979006,149.0,114.64966583251952,4.967546682743033,177.0,2.0,2017-06-24,555,40.26888888888889,-121.86805555555554,0.43840542339876004,581,2017-06-15,Oak,California Live,89.0,Hogsback,NOCC,Lassen NF,40.26888888888889,-121.86805555555554,2705.0,2017-06-15,9
Black Fire,Y,2018-01-09T11:07:00Z,2017-06-25T12:09:00Z,CAL FIRE San Diego Unit / Cleveland National Forest,,San Diego,"Off Black Canyon Rd & Mesa Grande Rd, Ramona",36.0,100.0,,CAL FIRE San Diego Unit / Cleveland National Forest,-116.77342,33.1683,,49a9074c-c30b-4042-9ffd-1a10f9d9bf1d,https://www.fire.ca.gov/incidents/2017/6/25/black-fire/,2018-01-09T11:07:00Z,2018-01-09,2017-06-25,N,True,False,2017-06-25,1.5563025007672873,127.0,975.3497314453124,29.465336570205366,135.0,18.0,2017-06-25,557,33.26,-116.76388888888889,0.0921939915559126,402,2014-12-22,Chamise,New Growth,70.0,East Grade,SOCC,SDG&E,33.26,-116.76388888888889,3360.0,2014-12-22,916
Hill Fire,Y,2022-10-24T10:50:49Z,2017-06-26T15:27:00Z,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"Park Hill Road and La Entrada, east of Santa Margarita",1626.0,100.0,All road closures are lifted. Please drive with caution.,CAL FIRE San Luis Obispo Unit,-120.4992,35.4025,,81b37451-57b5-4050-a54d-e9750f84a567,https://www.fire.ca.gov/incidents/2017/6/26/hill-fire/,2018-01-09T11:08:00Z,2018-01-09,2017-06-26,N,True,False,2017-06-26,3.2111205412580492,279.0,546.0811767578125,20.77743529079588,216.0,12.0,2017-06-26,560,35.4099,-120.5423,0.043730652865004944,892,2017-06-15,Chamise,New Growth,99.0,Parkhill,SOCC,CAL FIRE San Luis Obispo Unit,35.4099,-120.5423,1350.0,2017-06-15,11
Latrobe Fire,Y,2018-01-09T11:09:00Z,2017-06-27T07:39:00Z,CAL FIRE Amador-El Dorado Unit,,Sacramento,"off Hwy 16 & Latrobe Rd, east of White Rock (Sacramento County)",35.0,100.0,,CAL FIRE Amador-El Dorado Unit,-120.92162,38.45822,,4f0ff7c1-7c96-4f68-87e8-be4466945c2b,https://www.fire.ca.gov/incidents/2017/6/27/latrobe-fire/,2018-01-09T11:09:00Z,2018-01-09,2017-06-27,N,True,False,2017-06-27,1.5440680443502757,319.0,208.6858673095703,10.23264392016559,191.0,5.0,2017-06-27,561,38.41138888888889,-120.8863888888889,0.05860361898401847,1259,2017-06-21,Chamise,New Growth,124.0,Tonzi Road,NOCC,CAL FIRE Amador-Eldorado Unit,38.41138888888889,-120.8863888888889,700.0,2017-06-21,6
Pine Fire,Y,2018-01-09T11:09:00Z,2017-06-27T10:39:00Z,Marin County Fire Department,,Marin,"off San Geronimo Ridge Road and Pine Mountain Fire Road, south of Woodacre ",38.0,100.0,,Marin County Fire Department,-122.65749,37.9775,,243567d6-2692-4978-88f5-1bbfc7b818a6,https://www.fire.ca.gov/incidents/2017/6/27/pine-fire/,2018-01-09T11:09:00Z,2018-01-09,2017-06-27,N,True,False,2017-06-27,1.57978359661681,198.0,447.99029541015625,82.7156131542106,203.0,25.0,2017-06-27,562,37.913333333333334,-122.58,0.10060845496831025,1247,2017-05-17,Chamise,Old Growth,104.0,Throckmorton,NOCC,Marin Co,37.913333333333334,-122.58,1083.0,2017-05-17,41
Sloane Fire,Y,2018-01-09T11:09:00Z,2017-06-27T09:38:00Z,CAL FIRE San Diego Unit,,San Diego,"off Sloane Canyon Road at Dehesa Road, east of El Cajon",25.0,100.0,,CAL FIRE San Diego Unit,-116.8516,32.7789,,7696644d-0908-4149-8d6e-aa50c1233d67,https://www.fire.ca.gov/incidents/2017/6/27/sloane-fire/,2018-01-09T11:09:00Z,2018-01-09,2017-06-27,N,True,False,2017-06-27,1.3979400086720375,196.0,153.59458923339844,53.654342475587285,181.0,1.0,2017-06-27,563,32.81305555555555,-116.67861111111112,0.17632855030969274,1200,2014-12-26,Chamise,New Growth,72.0,Suncrest,SOCC,SDG&E,32.81305555555555,-116.67861111111112,3200.0,2014-12-26,914
Shore Fire,Y,2018-01-09T11:08:00Z,2017-06-26T21:30:00Z,CAL FIRE Humboldt-Del Norte Unit,,Del Norte,"in Tolowa Dunes State Park, 3 miles west of Smith River (Del Norte County)",28.0,100.0,,CAL FIRE Humboldt-Del Norte Unit,-124.19629,41.93323,,2c00a509-af87-418f-b888-edc8ec450f1f,https://www.fire.ca.gov/incidents/2017/6/26/shore-fire/,2018-01-09T11:08:00Z,2018-01-09,2017-06-26,N,True,False,2017-06-26,1.4471580313422192,243.0,3.568507671356201,1.56704933253284,184.0,1.0,2017-06-26,565,41.849722222222226,-124.0075,0.2064345248484049,480,2017-06-14,Manzanita,Greenleaf,159.0,Gasquet,NOCC,Six Rivers NF,41.849722222222226,-124.0075,700.0,2017-06-14,12
Ranch Fire,Y,2018-01-09T11:11:00Z,2017-06-29T13:56:00Z,CAL FIRE Santa Clara Unit,,Santa Clara,"Off Grant Road, Mt. Hamilton, east of San Jose",85.0,100.0,,CAL FIRE Santa Clara Unit,-121.71752,37.3344,,5da65d7f-cc75-4c0c-b221-1a1e3000a120,https://www.fire.ca.gov/incidents/2017/6/29/ranch-fire/,2018-01-09T11:11:00Z,2018-01-09,2017-06-29,N,True,False,2017-06-29,1.9294189257142929,36.0,479.0641479492187,38.613834834405665,176.0,2.0,2017-06-29,566,37.34388888888889,-121.60805555555557,0.10987494532363934,801,2014-08-14,Chamise,New Growth,60.0,Mount Hamilton,NOCC,CalFire Santa Clara Unit,37.34388888888889,-121.60805555555557,3640.0,2014-08-14,1050
Alvarado Fire,Y,2018-01-09T11:10:00Z,2017-06-28T09:30:00Z,CAL FIRE San Benito-Monterey,,Monterey,Alvarado Rd and Wunpost in the community of Bradley,15.0,100.0,,CAL FIRE San Benito-Monterey,-120.87492,35.947,,c171dc75-9d35-4c58-b787-032067b16ae7,https://www.fire.ca.gov/incidents/2017/6/28/alvarado-fire/,2018-01-09T11:10:00Z,2018-01-09,2017-06-28,N,True,False,2017-06-28,1.1760912590556811,82.0,142.33755493164062,45.48469126013897,155.0,8.0,2017-06-28,567,35.950833333333335,-121.00083333333332,0.12597167124219247,716,2017-06-01,Chamise,,76.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2017-06-01,27
Battle Fire,Y,2018-01-09T11:10:00Z,2017-06-28T13:50:00Z,Modoc National Forest,,Modoc,"Hwy 139 south of Newell, east of Tule Lake",562.0,100.0,,Modoc National Forest,-121.29581,41.85763,,a0ba8679-406a-491b-a20b-bba55d63bc5b,https://www.fire.ca.gov/incidents/2017/6/28/battle-fire/,2018-01-09T11:10:00Z,2018-01-09,2017-06-28,N,False,False,2017-06-28,2.749736315569061,261.0,1308.7353515625,32.74075765884298,187.0,2.0,2017-06-28,568,41.56194444444444,-121.1413888888889,0.33358031614738176,365,2017-06-15,Bitterbrush,Desert,149.0,Deer Hill,NOCC,Modoc NF,41.56194444444444,-121.1413888888889,4700.0,2017-06-15,13
Lockwood Fire,Y,2018-01-09T11:11:00Z,2017-06-29T20:44:00Z,CAL FIRE San Benito-Monterey Unit,,Monterey,off San Lucas Rd and Martinez Rd,42.0,100.0,,CAL FIRE San Benito-Monterey Unit,-121.08753,35.96275,,abe2311a-4ce6-4300-9716-4fb3fe538c75,https://www.fire.ca.gov/incidents/2017/6/29/lockwood-fire/,2018-01-09T11:11:00Z,2018-01-09,2017-06-29,N,True,False,2017-06-29,1.6232492903979006,190.0,329.8691711425781,8.709399263051248,181.0,1.0,2017-06-29,571,35.950833333333335,-121.00083333333332,0.08751182180458975,716,2017-06-01,Chamise,,76.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2017-06-01,28
Topanga Fire,Y,2018-01-09T11:11:00Z,2017-06-29T15:09:00Z,Los Angeles County Fire Department,,Los Angeles,Off Topanga Canyon & Pacific Coast Hwy in Malibu,55.0,100.0,,Los Angeles County Fire Department,-118.58624,34.03941,,d1ec9e43-04bd-4926-8362-5e04afe39c90,https://www.fire.ca.gov/incidents/2017/6/29/topanga-fire/,2018-01-09T11:11:00Z,2018-01-09,2017-06-29,N,False,False,2017-06-29,1.740362689494244,195.0,35.124698638916016,56.254817946377095,209.0,39.0,2017-06-29,572,34.0933,-118.5978,0.05511592963926449,1271,2017-06-15,Chamise,,69.0,"Trippet Ranch, Topanga",SOCC,LA County,34.0933,-118.5978,1075.0,2017-06-15,14
Stokes Fire,Y,2018-01-09T11:11:00Z,2017-06-29T15:45:00Z,Los Angeles County Fire Department,,Los Angeles,Stokes Rd. and Mulholland Dr in Calabasas ,41.0,100.0,,Los Angeles County Fire Department,-118.70294,34.10446,,6f2f8dc0-b930-435e-a622-d3585dcac067,https://www.fire.ca.gov/incidents/2017/6/29/stokes-fire/,2018-01-09T11:11:00Z,2018-01-09,2017-06-29,N,True,False,2017-06-29,1.6127838567197357,152.0,194.0921173095703,32.543568304077525,157.0,16.0,2017-06-29,573,34.1011,-118.655,0.04805760293647318,1188,2017-06-15,Chamise,,73.0,"Stunt Road, Calabasas",SOCC,LA County,34.1011,-118.655,1050.0,2017-06-15,14
Silver Fire,Y,2018-01-09T11:42:00Z,2017-07-04T13:15:00Z,CAL FIRE San Bernardino Unit / San Bernardino National Forest,,San Bernardino,"Off Hwy 138 & Sawpit Canyon Rd, southwest of Silverwood Lake",13.0,100.0,,CAL FIRE San Bernardino Unit / San Bernardino National Forest,-117.3125,34.304722,,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,https://www.fire.ca.gov/incidents/2017/7/4/silver-fire/,2018-01-09T11:42:00Z,2018-01-09,2017-07-04,N,False,False,2017-07-04,1.1139433523068367,10.0,1011.830322265625,35.1694341852248,167.0,26.0,2017-07-04,584,34.288888888888884,-117.3625,0.05244699617191239,285,2017-06-22,Chamise,New Growth,157.0,Cottonwood BDF,SOCC,San Bernardino NF,34.288888888888884,-117.3625,3450.0,2017-06-22,12
Lakeland Fire,Y,2018-01-09T11:43:00Z,2017-07-04T15:45:00Z,CAL FIRE / Butte County Fire,,Butte,"Off Lakeland Blvd & Feather River, east of Oroville ",18.0,100.0,,CAL FIRE / Butte County Fire,-121.54722,39.53944,,6ae3d56e-0258-49f5-9e71-5b5abe141479,https://www.fire.ca.gov/incidents/2017/7/4/lakeland-fire/,2018-01-09T11:43:00Z,2018-01-09,2017-07-04,N,True,False,2017-07-04,1.255272505103306,100.0,114.09510040283205,47.55676031075648,162.0,6.0,2017-07-04,587,39.65416666666667,-121.46277777777776,0.1424524374599278,107,2017-05-29,Manzanita,Greenleaf,113.0,Bloomer Hill - SW Old,NOCC,CalFire Butte Unit,39.65416666666667,-121.46277777777776,3000.0,2017-05-29,36
Grade Fire,Y,2018-01-09T11:43:00Z,2017-07-04T14:45:00Z,Ventura County Fire Department,,Ventura,"off Hwy 101 & Camarillo Springs Rd, Camarillo Springs",50.0,100.0,,Ventura County Fire Department,-118.98603,34.20599,,f6970f10-0498-4f4c-8e0c-d4b7e4fbf888,https://www.fire.ca.gov/incidents/2017/7/4/grade-fire/,2018-01-09T11:43:00Z,2018-01-09,2017-07-04,N,False,False,2017-07-04,1.6989700043360187,186.0,55.45378112792969,21.601338898318584,185.0,15.0,2017-07-04,588,34.11083333333333,-118.93722222222225,0.10694386556840882,214,2017-06-01,Chamise,,83.0,"Circle X, Malibu",SOCC,Ventura County FD,34.11083333333333,-118.93722222222225,1783.0,2017-06-01,33
