incident_name,incident_id,DSCI_current,DSCI_4wk_avg,DSCI_8wk_avg,DSCI_12wk_avg,DSCI_16wk_avg,DSCI_25wk_avg,DSCI_36wk_avg,DSCI_42wk_avg,DSCI_52wk_avg,eddi90d_current,spei180d_current,pdsi_current,eddi90d_1wk_avg,spei180d_1wk_avg,pdsi_1wk_avg,eddi90d_2wk_avg,spei180d_2wk_avg,pdsi_2wk_avg,eddi90d_4wk_avg,spei180d_4wk_avg,pdsi_4wk_avg
River Complex,9284625d-a9bd-447b-b215-a40fe4a52697,400.0,361.75,355.375,351.75,349.375,344.48,357.3611111111111,362.0238095238095,356.9807692307692,1.690000057220459,-2.0899999141693115,-5.159999847412109,1.8899999856948853,-1.6099998950958252,-5.159999847412109,1.8233333826065063,-1.556666612625122,-5.1566667556762695,1.956666588783264,-1.3566666841506958,-5.146666526794434
Hungry Fire,161f6906-6799-45ae-b6ca-c1d470050d81,417.0,405.0,403.0,397.0,388.5,327.12,283.55555555555554,245.6904761904762,199.90384615384616,2.0899999141693115,-2.0899999141693115,-3.7300000190734863,2.0899999141693115,-2.0899999141693115,-3.945000171661377,2.0899999141693115,-2.0899999141693115,-3.9700000286102295,2.0233333110809326,-2.0899999141693115,-4.046666622161865
Tobin Fire,f9322f4b-03e1-4558-a920-f7318909de93,418.0,417.25,417.125,383.9166666666667,353.875,280.44,247.97222222222223,212.54761904761904,171.67307692307693,1.4500000476837158,-2.0899999141693115,-3.240000009536743,1.5700000524520874,-1.204999923706055,-3.264999866485596,1.4233334064483645,-0.9566666483879088,-3.2866666316986084,1.3799999952316284,-0.7749999761581421,-3.3533334732055664
Hiding Fire,61f3264e-f89f-42cc-820d-0e0a5ee29cdd,480.0,475.5,474.75,462.1666666666667,437.4375,396.68,384.77777777777777,376.7142857142857,359.3269230769231,1.690000057220459,-2.0899999141693115,-6.789999961853027,1.690000057220459,-2.0899999141693115,-6.789999961853027,1.8233333826065063,-2.0899999141693115,-6.823333263397217,1.956666588783264,-2.0899999141693115,-6.815000057220459
Antelope Fire,dc3380c7-ff32-4062-a4e8-be99b655f2c6,400.0,394.0,392.5,382.1666666666667,374.6875,363.52,370.27777777777777,370.9047619047619,369.5576923076923,2.0899999141693115,-2.0899999141693115,-6.190000057220459,2.0899999141693115,-2.0899999141693115,-6.190000057220459,2.0899999141693115,-1.8233333826065063,-6.199999809265137,2.0899999141693115,-1.8899999856948853,-6.133333206176758
Antonio Fire,bd71d34c-3ce0-419d-a2fe-2ef46a750e06,417.0,409.0,405.0,399.6666666666667,396.0,335.88,292.47222222222223,255.16666666666666,207.92307692307693,1.2799999713897705,-2.0899999141693115,-3.0299999713897705,1.204999923706055,-2.0899999141693115,-2.970000028610229,1.2300000190734863,-1.8199999332427976,-3.0,1.1016666889190674,-1.434999942779541,-3.068333387374878
River Fire,178aba5f-4c67-4830-891d-b8fec84706da,456.0,441.5,434.25,427.9166666666667,407.3125,348.8,327.55555555555554,312.1904761904762,294.0769230769231,2.0899999141693115,-2.0899999141693115,-4.96999979019165,2.0899999141693115,-2.0899999141693115,-5.060000419616699,2.0899999141693115,-1.956666588783264,-5.083333492279053,2.0899999141693115,-2.0233333110809326,-5.12333345413208
House Fire,1704f47a-b2bc-43fc-8c49-e62ffaf6021e,480.0,477.0,475.5,468.8333333333333,446.0,402.88,388.19444444444446,380.6666666666667,363.84615384615387,1.690000057220459,-2.0899999141693115,-7.760000228881836,1.690000057220459,-2.0899999141693115,-7.680000305175781,1.8233333826065063,-2.0899999141693115,-7.599999904632568,1.956666588783264,-2.0899999141693115,-7.316666603088379
Hambone Fire,2ea37798-e198-4f1c-92c6-81c42beff3de,399.0,396.0,393.5,385.25,378.125,364.72,370.69444444444446,371.5952380952381,370.34615384615387,1.690000057220459,-2.0899999141693115,-6.53000020980835,1.690000057220459,-2.0899999141693115,-6.53000020980835,1.690000057220459,-2.0899999141693115,-6.606666564941406,1.690000057220459,-2.0899999141693115,-6.646666526794434
Nelson Fire,0249ff45-1a71-4a4f-88a7-6c1fc7a9aa20,480.0,477.0,475.5,468.8333333333333,446.0,402.88,388.19444444444446,380.6666666666667,363.84615384615387,1.690000057220459,-2.0899999141693115,-6.28000020980835,1.690000057220459,-2.0899999141693115,-6.28000020980835,1.8233333826065063,-2.0899999141693115,-6.256666660308838,1.9299999475479128,-2.0899999141693115,-6.190000057220459
Glen Fire,a26becf4-249f-451e-b8a3-e55032e6df61,500.0,492.0,480.0,476.0,452.5625,406.16,381.80555555555554,373.9761904761905,361.3076923076923,2.0899999141693115,-2.0899999141693115,-5.039999961853027,2.0899999141693115,-2.0899999141693115,-5.039999961853027,2.0899999141693115,-2.0899999141693115,-5.106666564941406,2.0899999141693115,-1.850000023841858,-5.176666736602783
Coyote Fire,e8842a17-4f53-4803-9350-838ec34e66e9,474.0,474.0,474.0,474.0,457.9375,419.16,408.47222222222223,407.26190476190476,394.3269230769231,2.0899999141693115,-2.0899999141693115,-6.0,2.0899999141693115,-2.0899999141693115,-6.050000190734863,2.0899999141693115,-2.0899999141693115,-6.103333473205566,2.0899999141693115,-2.0899999141693115,-6.24666690826416
Middle Fire,262f815e-e1b4-42d8-8889-6bb4638703e4,500.0,499.25,499.125,495.4166666666667,476.375,401.96,369.75,361.35714285714283,350.40384615384613,0.3899999856948852,-2.0899999141693115,-6.570000171661377,0.4300000071525574,-1.690000057220459,-6.454999923706055,0.5533333420753479,-1.6100000143051147,-6.496666431427002,0.8216666579246521,-1.5416667461395264,-6.608333110809326
Caldor Fire,a21c4d1f-87ed-4db1-85ea-eae41c90a0ac,461.0,447.75,427.875,421.25,406.3125,343.32,321.8333333333333,304.42857142857144,284.34615384615387,2.0899999141693115,-2.0899999141693115,-5.420000076293945,2.0899999141693115,-1.8899999856948853,-5.159999847412109,2.0899999141693115,-1.8233333826065063,-5.186666488647461,2.0899999141693115,-1.6616666316986084,-5.240000247955322
Bell Fire,3657f103-fe9f-4bfc-a09e-9aa291301266,448.0,421.5,409.875,405.75,400.25,351.12,343.1111111111111,343.95238095238096,339.2692307692308,1.2799999713897705,-1.690000057220459,-5.590000152587891,1.2799999713897705,-1.8899999856948853,-5.449999809265137,1.2799999713897705,-1.956666588783264,-5.480000019073486,1.2833333015441897,-1.850000023841858,-5.539999961853027
Walkers Fire,2eae3252-74cd-4e96-b25a-20ed828395e2,500.0,492.5,481.25,475.8333333333333,464.0625,419.52,387.3888888888889,356.6190476190476,314.11538461538464,1.1299999952316284,-1.690000057220459,-4.150000095367432,1.1299999952316284,-1.690000057220459,-4.150000095367432,0.9433333277702332,-1.690000057220459,-4.2166666984558105,0.82833331823349,-1.443333387374878,-4.300000190734863
French Fire,11804a96-faa3-4671-b420-6591e4e95f49,489.0,489.0,489.5,484.6666666666667,469.125,411.16,360.55555555555554,321.7857142857143,265.4807692307692,1.690000057220459,-2.0899999141693115,-4.170000076293945,1.8899999856948853,-2.0899999141693115,-4.204999923706055,1.8233333826065063,-2.0899999141693115,-4.243333339691162,1.756666660308838,-2.0899999141693115,-4.355000019073486
Cache Fire,8e3e3fe1-669f-4cf8-80ee-c8df14929a22,474.0,474.0,474.0,474.0,462.5625,424.36,410.52777777777777,409.0238095238095,397.6730769230769,2.0899999141693115,-2.0899999141693115,-6.820000171661377,2.0899999141693115,-2.0899999141693115,-6.875,2.0899999141693115,-2.0899999141693115,-6.926666736602783,2.0899999141693115,-2.0899999141693115,-7.071666717529297
McCash Fire,87b59fb2-01f9-4469-8578-87c55b090eac,434.0,408.0,399.875,394.4166666666667,386.25,369.84,372.3888888888889,373.8095238095238,372.59615384615387,1.1299999952316284,-2.0899999141693115,-4.539999961853027,1.204999923706055,-2.0899999141693115,-4.574999809265137,1.2300000190734863,-1.659999966621399,-4.603333473205566,1.3516666889190674,-1.2799999713897705,-4.673333168029785
Rock Fire,46498648-eff1-492f-b88f-1826ecd224a6,337.0,337.0,340.0,341.0,341.5,326.36,304.3333333333333,285.3095238095238,253.96153846153845,0.800000011920929,-0.800000011920929,-2.619999885559082,1.0149999856948853,-0.8500000238418579,-2.5850000381469727,1.1033333539962769,-0.8666666746139526,-2.619999885559082,1.1699999570846558,-1.1299999952316284,-2.746666669845581
Airola Fire,7b6a10b8-58fb-4906-ad11-dc88fe5b7872,497.0,497.0,462.125,442.75,432.5625,368.84,333.9166666666667,319.8333333333333,296.78846153846155,2.0899999141693115,-2.0899999141693115,-5.269999980926514,2.0899999141693115,-2.0899999141693115,-5.25,2.0899999141693115,-2.0899999141693115,-5.236666679382324,2.0899999141693115,-2.0899999141693115,-5.183333396911621
Bennett Fire,69c42b3f-a4ec-47d2-a856-e4f8bc71c6cc,458.0,458.0,440.0,430.0,421.875,369.92,338.4166666666667,329.5952380952381,316.3269230769231,2.0899999141693115,-2.0899999141693115,-5.480000019073486,2.0899999141693115,-2.0899999141693115,-5.515000343322754,2.0899999141693115,-2.0899999141693115,-5.553333282470703,2.0899999141693115,-2.0899999141693115,-5.65500020980835
Westward Fire,8cfa988a-cf5d-418c-8d4d-e0be072e397c,337.0,337.0,340.0,341.0,341.5,326.36,304.3333333333333,285.3095238095238,253.96153846153845,0.3899999856948852,-0.6200000047683716,-2.200000047683716,0.3949999809265136,-0.6649999618530273,-2.5999999046325684,0.3700000047683716,-0.6800000071525574,-2.6700000762939453,0.3566666543483734,-0.7583333253860474,-2.863333225250244
South Fire,4cfd11fa-b33f-4de6-8d17-bbaa27b2c9cb,408.0,410.25,411.0,411.3333333333333,409.75,402.8,392.0,372.4047619047619,330.5769230769231,0.5400000214576721,-1.1299999952316284,-2.6600000858306885,0.7749999761581421,-1.2899999618530271,-2.71500015258789,0.8533333539962769,-1.556666612625122,-2.7699999809265137,0.846666693687439,-1.555000066757202,-2.941666603088379
Mule Fire,f19d2b70-1d83-4abc-a173-7b00584e1c49,490.0,485.0,480.25,478.1666666666667,467.875,422.36,398.72222222222223,393.0,376.7307692307692,1.690000057220459,-2.0899999141693115,-8.109999656677246,1.690000057220459,-2.0899999141693115,-8.085000038146973,1.690000057220459,-2.0899999141693115,-8.056666374206543,1.690000057220459,-2.0899999141693115,-7.90500020980835
Washington Fire,726eeb97-b91c-4555-a180-be16e599466f,492.0,492.0,471.75,460.5,445.375,383.8,344.30555555555554,328.73809523809524,303.9807692307692,2.0899999141693115,-2.0899999141693115,-4.059999942779541,2.0899999141693115,-2.0899999141693115,-4.449999809265137,2.0899999141693115,-2.0899999141693115,-4.516666412353516,2.0899999141693115,-2.0899999141693115,-4.614999771118164
Roadside Fire,9f0d7a3b-ae47-42a5-b360-ea2f4141cad4,408.0,410.25,411.0,411.3333333333333,409.75,402.8,392.0,372.4047619047619,330.5769230769231,0.4699999988079071,-0.800000011920929,-2.539999961853028,-0.2800000011920929,-0.625,-2.065000057220459,-0.2199999988079071,-0.6833333373069763,-2.113333225250244,-0.1383333355188369,-0.7583333253860474,-2.296666622161865
Chaparral Fire,64a7c61a-5634-410a-a1c4-aeb97b2283e0,210.0,210.0,210.5,210.83333333333334,210.875,173.92,152.88888888888889,140.16666666666666,121.63461538461539,1.2799999713897705,-0.6200000047683716,-2.619999885559082,1.204999923706055,-0.7100000381469727,-2.639999866485596,1.3666666746139526,-0.8999999761581421,-2.6733334064483643,1.306666612625122,-1.2549999952316284,-2.781666755676269
Knob Fire,d7b908db-7184-4f9e-923f-f811688cf4eb,372.0,372.0,349.125,336.4166666666667,322.6875,264.28,248.38888888888889,252.33333333333334,256.88461538461536,0.1700000017881393,-2.0899999141693115,-4.460000038146973,0.2049999982118606,-1.8899999856948853,-4.480000019073486,0.1933333277702331,-1.956666588783264,-4.519999980926514,0.351666659116745,-1.6116666793823242,-4.6566667556762695
Railroad Fire,cd7d799d-cc81-4ffb-9d55-4e2b18b92d34,408.0,410.25,411.0,411.3333333333333,409.75,402.8,392.0,372.4047619047619,330.5769230769231,0.2399999946355819,-0.6200000047683716,-2.380000114440918,0.3149999976158142,-0.7599999904632568,-2.369999885559082,0.3399999737739563,-0.8066666722297668,-2.4033334255218506,0.304999977350235,-0.871666669845581,-2.5450000762939453
K-Rail,af05ba27-9105-4776-83a8-8ea786117476,372.0,372.0,349.125,336.4166666666667,322.6875,264.28,248.38888888888889,252.33333333333334,256.88461538461536,0.2399999946355819,-2.0899999141693115,-4.400000095367432,0.3900000154972076,-2.0899999141693115,-4.414999961853027,0.3166666626930237,-2.0899999141693115,-4.443333148956299,0.2100000083446502,-1.888333320617676,-4.539999961853027
Lassen Fire,254e4d5c-a750-41e0-bea3-9eb4597b0a13,500.0,500.0,500.0,500.0,486.875,412.4,361.8888888888889,353.04761904761904,342.84615384615387,1.0099999904632568,-2.0899999141693115,-5.010000228881836,1.0099999904632568,-2.0899999141693115,-5.010000228881836,0.9733332991600036,-2.0899999141693115,-5.086666584014893,0.9879999756813048,-2.0899999141693115,-5.168000221252441
Lawrence Fire,5ddee2f6-f32b-4664-a416-5cf4996290a5,485.0,485.0,468.5,452.0,442.5625,383.24,341.1388888888889,328.1666666666667,303.5192307692308,2.0899999141693115,-1.690000057220459,-4.25,2.0899999141693115,-1.690000057220459,-4.25,2.0899999141693115,-1.8233333826065063,-4.309999942779541,2.0233333110809326,-1.8899999856948853,-4.404999732971191
Bridge Fire,ff71cd3b-2261-4248-92fa-f24733cfdcfe,456.0,456.0,448.75,441.5,434.9375,384.84,347.1111111111111,334.6666666666667,312.4423076923077,2.0899999141693115,-2.0899999141693115,-4.300000190734863,2.0899999141693115,-2.0899999141693115,-4.239999771118164,2.0899999141693115,-2.0899999141693115,-4.300000190734863,2.0899999141693115,-2.0899999141693115,-4.391666889190674
Aruba Fire,257ee7b8-fe14-45ac-ba58-4fae7003f6de,210.0,210.0,210.375,210.66666666666666,210.8125,178.08,155.80555555555554,144.11904761904762,124.84615384615384,-0.4600000083446502,-0.2399999946355819,-2.190000057220459,-0.7099999785423279,-0.1700000017881393,-2.069999933242798,-0.496666669845581,-0.2666666507720947,-2.116666793823242,-0.3583333194255829,-0.473333328962326,-2.263333320617676
Caballo Fire,6a36efca-0cb1-465f-be4d-06b3e3b528c1,400.0,400.0,400.0,400.0,380.6875,330.04,279.05555555555554,258.1666666666667,208.51923076923077,-0.0299999993294477,-0.5400000214576721,-3.119999885559082,-0.0299999993294477,-0.5400000214576721,-3.119999885559082,-0.0799999982118606,-0.6533333659172058,-3.1633334159851074,0.0060000019147992,-0.8199999928474426,-3.21399998664856
Windy Fire,cb9d8266-3c5e-4c42-97a8-fdf0fa69a6b1,500.0,500.0,496.25,487.5,481.875,451.36,410.97222222222223,389.8095238095238,343.71153846153845,1.4500000476837158,-1.4500000476837158,-4.460000038146973,1.2899999618530271,-1.3650000095367432,-4.485000133514404,1.34333336353302,-1.336666703224182,-4.513333320617676,1.3799999952316284,-1.6466666460037231,-4.614999771118164
KNP Complex,48dcd1c3-e791-49d8-9435-1b358027b318,500.0,500.0,496.25,487.5,481.875,451.36,410.97222222222223,389.8095238095238,343.71153846153845,2.0899999141693115,-2.0899999141693115,-4.449999809265137,2.0899999141693115,-2.0899999141693115,-4.449999809265137,2.0899999141693115,-1.663333296775818,-4.489999771118164,2.0899999141693115,-1.809999942779541,-4.573333263397217
Route Fire,d3668f70-4e85-4962-8e8a-a0b8f1465500,417.0,417.0,415.0,410.3333333333333,406.0,378.12,325.1111111111111,302.6190476190476,248.01923076923077,1.0099999904632568,-1.2799999713897705,-3.359999895095825,1.0099999904632568,-1.2799999713897705,-3.359999895095825,0.9099999666213988,-1.100000023841858,-3.4033334255218506,0.8679999709129333,-1.3339999914169312,-3.45199990272522
Hopkins Fire,b7a4e6df-7cef-4920-a585-031324b404f4,448.0,448.0,434.75,422.5833333333333,416.3125,381.56,354.1111111111111,353.3809523809524,350.65384615384613,2.0899999141693115,-2.0899999141693115,-8.569999694824219,2.0899999141693115,-2.0899999141693115,-5.585000038146973,2.0899999141693115,-2.0899999141693115,-5.62333345413208,2.0899999141693115,-2.0899999141693115,-5.739999771118164
Emigrant Fire,3d2add8f-fc17-42d2-8cdc-884d40c0912c,417.0,417.0,417.0,411.6666666666667,408.0,386.04,331.0,310.26190476190476,255.67307692307693,2.0899999141693115,-2.0899999141693115,-3.890000104904175,2.0899999141693115,-2.0899999141693115,-3.4800000190734863,2.0899999141693115,-2.0899999141693115,-3.493333339691162,2.0899999141693115,-2.0899999141693115,-3.546666622161865
Childrens Fire,f4be7c50-4b42-4534-90c7-82c52e4fa3cb,500.0,500.0,500.0,478.3333333333333,465.3125,420.24,366.8611111111111,356.3809523809524,327.4807692307692,2.0899999141693115,-2.0899999141693115,-3.890000104904175,2.0899999141693115,-2.0899999141693115,-3.9149999618530273,2.0899999141693115,-2.0899999141693115,-3.940000057220459,1.8899999856948853,-2.0899999141693115,-4.025000095367432
University Fire,e208c4a4-1477-4bfd-9fcd-c2d10271e617,395.0,398.25,404.25,406.75,408.0625,406.2,395.5,389.2857142857143,350.5769230769231,0.2399999946355819,-1.690000057220459,-2.369999885559082,-0.135000005364418,-1.684999942779541,-2.46500015258789,-0.1000000014901161,-1.4233332872390747,-2.470000028610229,0.0233333315700292,-1.0983333587646484,-2.50166654586792
Fawn Fire,1052ac46-526c-4ca1-a75c-7e91920ee6cb,490.0,490.0,487.5,483.5,481.125,448.92,412.94444444444446,405.6666666666667,391.34615384615387,1.2799999713897705,-2.0899999141693115,-4.769999980926514,1.3650000095367432,-2.0899999141693115,-4.800000190734863,1.3933333158493042,-2.0899999141693115,-4.826666831970215,1.568333387374878,-2.0899999141693115,-4.9083333015441895
Fremont Fire,460ab87e-07e7-4931-8390-bd3fe60677b2,500.0,500.0,499.875,499.5833333333333,499.4375,459.72,401.25,388.35714285714283,373.4807692307692,0.800000011920929,-2.0899999141693115,-6.179999828338623,0.6700000166893005,-2.0899999141693115,-6.224999904632568,0.7833333611488342,-2.0899999141693115,-6.266666412353516,0.7683333158493042,-2.0233333110809326,-6.403333187103272
Maxwell Fire,ffb98e82-9a8a-44fe-9d91-45ce3db74ef5,400.0,400.0,400.0,395.75,384.0625,370.04,360.1388888888889,364.4047619047619,369.3269230769231,1.0099999904632568,-2.0899999141693115,-4.230000019073486,1.0099999904632568,-2.0899999141693115,-4.230000019073486,1.0499999523162842,-2.0899999141693115,-4.300000190734863,1.221666693687439,-2.0899999141693115,-4.403333187103272
Kettle Fire,23a7e559-d8b9-4333-bddc-ccf7cb2e7b3e,500.0,500.0,500.0,495.75,484.0625,450.04,380.69444444444446,360.1904761904762,315.96153846153845,2.0899999141693115,-2.0899999141693115,-2.5299999713897705,2.0899999141693115,-2.0899999141693115,-2.5299999713897705,2.0899999141693115,-2.0899999141693115,-2.5366666316986084,2.0899999141693115,-2.0899999141693115,-2.5460000038146973
Newell Fire,8622a38c-551f-4ef0-9b25-0d0280ace921,500.0,500.0,500.0,500.0,500.0,482.44,454.1111111111111,444.95238095238096,434.38461538461536,2.0899999141693115,-2.0899999141693115,-5.420000076293945,1.690000057220459,-2.0899999141693115,-6.460000038146973,1.690000057220459,-2.0899999141693115,-6.526666641235352,1.6420000791549685,-2.0899999141693115,-6.607999801635742
Alisal Fire,de52a8d2-2c0e-4481-8d6c-9e4b7c2b9428,400.0,400.0,400.0,400.0,400.0,367.56,306.97222222222223,291.54761904761904,246.98076923076923,0.7099999785423279,-1.1299999952316284,-2.619999885559082,0.7099999785423279,-1.1299999952316284,-2.619999885559082,0.7133333086967468,-1.2866666316986084,-2.636666774749756,0.7300000190734863,-1.6079999208450315,-2.6540000438690186
View Fire ,66eaca2a-9aa7-41cf-a850-88f963cbf723,484.0,484.0,484.0,483.75,482.8125,462.96,432.47222222222223,424.9761904761905,415.63461538461536,1.690000057220459,-2.0899999141693115,-4.659999847412109,1.690000057220459,-2.0899999141693115,-4.659999847412109,1.8233333826065063,-2.0899999141693115,-4.703333377838135,1.9299999475479128,-2.0899999141693115,-4.751999855041504
